00:00|While they were drinking at the fountain, church clocks began to strike <b>midnight</b>. Missis said gladly, “Oh, Pongo, it’s tomorrow! Now we shall be with our puppies today!”|The 101 Dalmatians|Dodie Smith
00:00|At <b>midnight</b> the entrances were thrown wide, and the rabble, surging in, occupied the quarters assigned to them, from which nothing less than an earthquake or an army with spears could have dislodged them. They dozed the night away on the benches, and breakfasted there; and there the close of the exercises found them, patient and sight-hungry as in the beginning.|Ben-Hur|Lew Wallace
00:00|“I thought you asleep,” he said, presently.<br/>“Sleep is for old people and little children, and I came out to look at my friends, the stars in the south—those now holding the curtains of <b>midnight</b> over the Nile. But confess yourself surprised!”|Ben-Hur|Lew Wallace
00:00|"Ren said, ""If you go to the football field at <b>midnight</b> on Halloween and say his name three times, his ghost is supposed to appear."""|Copper River|William Kent Krueger
00:00|"You, Willi, my friend, said Pastor Fritz softly, ""you who sit in <b>midnight</b> darkness at midday, is this Jesus Christ a horn of salvation, a light in your darkness?"""|Bright Valley of Love|Edna Hong
00:00|You take a black cat---isn't that it?---that does not have even one white hair (you know this), and you bind his four paws, and then you take him at <b>midnight</b> to a crossroads and you cry out in a loud voice:|The Name of the Rose|Umberto Eco
00:00|And I was the lion you do not remember who pushed the boat in which you lay, a child near death, so that it came to the shore where a man sat, wakeful at <b>midnight</b>, to receive you.|The Horse and His Boy|C.S. Lewis
00:00|If Jill had been more used to adventures, she might have doubted the Owl’s word, but this never occurred to her; and in the exciting idea of a <b>midnight</b> escape she forgot her sleepiness.|The Silver Chair|C.S. Lewis
00:00|“And almost exactly at <b>midnight</b>, the Count’s patience was rewarded. For in accordance with the instructions he’d written to Richard, every telephone on the first floor of the Metropol began to ring.”|A Gentleman in Moscow|Amor Towles
00:00|“Wins Sibby damn it!” Mr. Hubert said. “Wins Sibby! What the hell else are we setting up till <b>midnight</b> arguing about?”|Go Down Moses|William Faulkner
00:00|<b>Midnight</b>, and there was frost on the fields and patches of black ice on a road notorious for its accidents—there were bunches of dead flowers tied to fence posts and telegraph poles, and torn gaps in hedges, like some kind of failed crop.|The Body Lies|Jo Baker
00:00|The Place St. Sulpice, so quiet and deserted, where toward <b>midnight</b> there came every night the woman with the busted umbrella and the crazy veil. Every night she slept there on a bench under her torn umbrella, the ribs hanging down, her dress turning green, her bony fingers and the odor of decay oozing from her body; and in the morning I’d be sitting there myself, taking a quiet snooze in the sunshine, cursing the god-damned pigeons gathering up the crumbs everywhere.|Tropic of Cancer|Henry Miller
00:00|The house is empty, but Eugene sings as if he had for audience all the crowned heads of Europe. The garden door is open and the odor of wet leaves sops in and the rain blends with Eugene’s 𝘢𝘯𝘨𝘰𝘪𝘴𝘴𝘦 and 𝘵𝘳𝘪𝘴𝘵𝘦𝘴𝘴𝘦. At <b>midnight</b>, after the spectators have saturated the hall with perspiration and foul breaths, I return to sleep on a bench. The exit light, swimming in a halo of tobacco smoke, sheds a faint light on the lower corner of the asbestos curtain; I close my eyes every night on an artificial eye ...|Tropic of Cancer|Henry Miller
00:00|Trevor had on an Andy Warhol costume: blond bobbed wig, thick black glasses, tight striped shirt. My first impression of him was that he was free spirited, clever, funny. That proved to be completely inaccurate. We left the party together and walked around for hours, lied to each other about our happy lives, ate pizza at <b>midnight</b>, took the Staten Island Ferry back and forth and watched the sun rise.|My Year of Rest and Relaxation|Ottessa Moshfegh
00:00|J. Came to my bed at <b>midnight</b>, and during our athletics, my door was barged. Farcical horror! Thank God J. had locked it on her way in. The doorknob rattled, insistent knocking began. Fear can clear the mind as well as cloud it, and remembering my 𝘋𝘰𝘯 𝘑𝘶𝘢𝘯, I hid J. in a nest of coverlets and sheets in my sagging bed and left the curtain half open to show I had nothing to hide.|Cloud Atlas|David Mitchell
00:00|It was an animal thing. A wilderness thing. Nothing about her belonged to her previous self in that moment. Above all her voice. This could have been the high shriek of a hawk, the soul-haunting howl of a wolf, the rasping cry of a red fox at <b>midnight</b>. It could have been any of them, but not the scream of a sixteen-year-old schoolgirl.|The Island of Missing Trees|Elif Shafak
00:00|Oliver Dubois rammed a pickup truck through his front door on a sweaty <b>midnight</b> in July, at the tail end of a massive block party. <br>It wasn’t his truck, and the street was closed to traffic, so the vehicle’s emergence out of darkness and slow rumble up Oak Drive scattered neighbors and guests alike into confused groups on candlelit lawns.|Behind the Lie|Emilya Naymark
00:00|She looked at the digital display of her watch.<br>00:00:00<br><b>Midnight</b>, as the clock had told her.<br>She waited for the next second to arrive, but it didn’t.|The Midnight Library|Matt Haig
00:00|Farewell, sweet playfellow: pray thou for us;<br>And good luck grant thee thy Demetrius!-<br>Keep word, Lysander: we must starve our sight<br>From lovers’ food till morrow deep <b>midnight</b>.|A Midsummer Night’s Dream|William Shakespeare
00:00|Here before me was a vast sweep of empty space: just the closed door and me, and only the stars sprinkled across the <b>midnight</b> sky to see what I did next. Did those cold, distant lights watch with any vestige of the humans they had once been, those special, chosen, favored ones who had brushed to close to the divine?|Ariadne|Jennifer Saint
00:00|Had the lure of blood and ecstasy in the <b>midnight</b> woods brought her sailing over the glittering blue waters? I wondered why she was here now, in the vineyard.|Ariadne|Jennifer Saint
00:00|She summoned the police and, when the men came, sympathetic, at <b>midnight</b>, she gave testimony. To have given a home to the wolf and succour to the rabid dog.|The Power|Naomi Alderman
00:00|One Christmas at <b>midnight</b> on the button, at the old place, the ward door blows open with a crash, in comes a fat man with a beard, eyes ringed red by the cold and his nose just the color of a cherry.|One Flew Over the Cuckoo’s Nest|Ken Kesey
00:00|At <b>midnight</b>, the lights in the café’s kitchen could be particularly harsh. Without the comfort of the daylight streaming in through the stained-glass window, everything in the room looked grim and utilitarian.|Pomegranate Soup|Marsha Mehran
00:00|Sometimes there is no darker place than our own thoughts; the moonless <b>midnight</b> of the mind.|Fear Nothing: A Novel|Dean Koontz
00:00|“It starts at <b>midnight</b>.”|Catching Fire|Suzanne Collins
00:00|Dawn seemed to follow <b>midnight</b> with indecent haste.|Harry Potter and the Deathly Hallows|J.K. Rowling
