17:00|The gloomy <b>five o'clock</b> sky was such as you might see on any autumn afternoon. The few houses and the clumps of red or yellowish trees were in no way remarkable. Who could imagine that a little farther on in the quiet landscape I should meet and shake by the hand a man who had lived and eaten and drunk in a world forty million miles distant from London, who had seen this earth from where it looks like a mere point of green fire, and who had spoken with a creature whose life began before our own planet was inhabitable?|Perelandra|C.S. Lewis
17:00|“I believe it is customary in good society to take some slight refreshment at <b>five o’clock</b>.”|The Importance of Being Earnest|Oscar Wilde
17:00|“Shall I see you again before my departure?” asked Albert.<br/>“That will be according to the circumstances; when do you set off?”<br/>“Tomorrow evening, at <b>5 o’clock</b>.”|The Count of Monte Cristo|Alexandre Dumas
17:00|“And what of Irene Adler?” I asked.<br/>“Oh, she has turned all the men’s heads down in that part. She is the daintiest thing under a bonnet on this planet. So say the Serpentine-mews, to a man. She lives quietly, sings at concerts, drives out at <b>five</b> every day, and returns at seven sharp for dinner.”|The Adventures of Sherlock Holmes|Sir Arthur Conan Doyle
17:00|Mark was reluctant to go to work, but I said not to worry, I’d be fine. I’d have to be fine eventually and I might as well start now. He said he’d skip out directly after school, get someone else to cover Homework Club; he’d by home by <b>five</b>. It was my day off, which struck me as a bit of a waste, but at least I didn’t have to call Sinead and explain why I wasn’t coming in.|The Body Lies|Jo Baker
17:00|That evening found him sitting at the mouth of a large storm drain on the slope beneath the Cape Fear Memorial Bridge. He had a room, but there was the small matter of stacked-up back rent, which he had absolutely promised to pay as of <b>5 p.m.</b> yesterday. Nor was that all. If he returned to his room, he might be invited to visit a certain fortresslike municipal building on Bess Street, to answer certain questions about a certain bar altercation. On the whole, it seemed safer to stay away.|Doctor Sleep|Stephen King
17:00|My shadow would walk with my on the sand, at least twenty feet long. Hopeful gulls, smelling the croissants in their waxed paper, would circle overhead. And when I walked back, usually around <b>five</b> (although sometimes I stayed later—there was nothing waiting for me in Heaven’s Bay, a town that mostly went sleepybye when summer was over), my shadow walked with me on the water.|Joyland|Stephen King
17:00|Work started as usual on her twentieth birthday, November 17. It had been raining on and off that afternoon, and pouring since early evening. At <b>five o’clock</b> the manager gathered the employees together to explain the day’s specials. Servers were required to memorize them word for word and not use crib sheets: veal Milanese, pasta topped with sardines and cabbage, chestnut mousse.|Blind Willow, Sleeping Woman|Haruki Murakami
17:00|“But how did it end?” I interrupt.<br/>“That’s just it . . . it didn’t end. I promised to see her Tuesday around <b>five o’clock</b>. That’s bad, you know! There were lines in her face which will look much worse in daylight. I suppose she wants me to f*** her Tuesday.”|Tropic of Cancer|Henry Miller
17:00|With Tania back on the scene, a steady job, the drunken talk about Russia, the walks home at night, and Paris in full summer, life seems to lift its head a little higher. That’s why perhaps, a letter such as Boris sent me seems absolutely cockeyed. Most every day I meet with Tania around <b>five o’clock</b>, to have a Porto with her, as she calls it. I let her take me to places I’ve never seen before, the swell bars around the Champs-Élysées where the sound of jazz and baby voices crooning seems to soak right through the mahogany woodwork.|Tropic of Cancer|Henry Miller
