11:00|The Population Police require your attendance at a meeting at <b>eleven o'clock</b> in the town square. You will be issued a new identity card. No other cards or papers will be valid after these cards are issued, Luke said in a rush.|Among the Free|Margaret Peterson Haddix
11:00|"Shanghai’s clocks were set an hour ahead so the city could ""save daylight"", but the Bai family said: “We go by the old clock.” Ten o’clock to them was <b>eleven</b> to everyone else. Their singing was behind the beat; they couldn’t keep up with the huqin [Chinese string instrument] producing bleak and desolate sounds of life."|Love in a Fallen City|Eileen Chang
11:00|A scarlet steam engine was waiting next to a platform packed with people. A sign overhead said Hogwarts Express, <b>11 o’clock</b>.|Harry Potter and the Philosopher’s Stone|J.K. Rowling
11:00|She quit at <b>eleven</b>. Fuck it. She went around the house to the shed, got the spade and shovel, paused, and added a crowbar. She started out of the shed, went back, and took a screwdriver and an adjustable wrench from the toolbox.|The Tommyknockers|Stephen King
11:00|Baba Diop spent the final thirty-six hours of his life at Fleury-Mérogis. At <b>11 a.m.</b> pm on the second day, he was stabbed in the throat with a sharpened comb while being led under escort to the governor’s office.|The Nameless Ones|John Connolly
11:00|That’s correct - at <b>11 a.m.</b> on November 7, 1944, I received a phone call from the assistant principal at the local elementary school. I used to be the school doctor, or something close to it, so that’s why they contacted me first.|Kafka on the Shore|Haruki Murakami
11:00|An ending, then. November 11, 1991, at <b>eleven o’clock in the morning</b>, the eleventh hour of the eleventh month. It’s a Monday.|The Robber Bride|Margaret Atwood
11:00|She sat down facing the empty desk, smiled at it in a way she hoped showed competence and intelligence, then sighed and slumped back and checked her watch. The interview was for <b>eleven o’clock</b>. It was 10:55.|The Grammarians: A Novel|Cathleen Schine
11:00|It was about <b>eleven o’clock in the morning</b>, mid October, with the sun not shining and a look of hard wet rain in the clearness of the foothills. I was wearing my powder-blue suit, with dark blue shirt, tie and display handkerchief, black brogues, black wool socks with dark blue clocks on them. I was neat, clean, shaved and sober, and I didn’t care who knew it. I was everything the well-dressed private detective ought to be. I was calling on four million dollars.|The Big Sleep|Raymond Chandler
11:00|She discovered the necessary servants by breakfasting in bed one morning (still at the hotel), and giving her maid a holiday on condition that the girl “would begin enjoying herself by fetching Miss Clack.” I found her placidly fanning herself in her dressing-gown at <b>eleven o’clock</b>.|The Moonstone|Wilkie Collins
11:00|Sue had only a driver’s permit, but she took the keys to her mother’s car from the pegboard beside the refrigerator and ran to the garage. The kitchen clock read exactly <b>11:00</b>.|Carrie|Stephen King
11:00|The Delacours arrived the following morning at <b>eleven o’clock</b>. Harry, Ron, Hermione and Ginny were feeling quite resentful towards Fleur’s family by this time, and it was with an ill grace that Ron stumped back upstairs to put on matching socks, and Harry attempted to flatten his hair.|Harry Potter and the Deathly Hallows|J.K. Rowling
11:00|It happened the Wednesday morning of my second week, when I was in the library making some Xeroxes for Dr. Roland before my <b>eleven o’clock</b> class.|The Secret History|Donna Tartt
11:00|The name of your supposed ghost is Linda Gray, and she was from Florence. That’s over South Carolina way. She and her boyfriend—if that’s what he was; the cops found no trace of him—spent her last night on earth at the Luna Inn, half a mile south of here along the beach. They entered Joyland around <b>eleven o’clock</b> the next day.|Joyland|Stephen King
11:00|“Would you make up the bed for me?” the friend who died of a heart attack had asked his wife. He was a furniture designer. It was <b>eleven o’clock in the morning</b>.|Blind Willow, Sleeping Woman|Haruki Murakami
11:00|At <b>eleven o’clock</b> it was all settled; they were going to run away, to Borneo. F*** the husband! She never loved him anyway. She would never have written the first letter if the husband wasn’t old and passionless.|Tropic of Cancer|Henry Miller
11:00|Around <b>eleven o’clock</b> the door was unlocked. I readied myself to reject apologies and go for the jugular. A once stately woman sailed in. Seventy years old, eighty, eighty-five, who knows when they’re that old? A rickety greyhound in a blazer followed his mistress.|Cloud Atlas|David Mitchell
11:00|At about <b>eleven o’clock</b> Snowman retreats back into the forest, out of sight of the sea altogether, because the evil rays bounce off the water and get at him even if he’s protected from the sky, and then he reddens and blisters.|Oryx and Crake|Margaret Atwood
11:00|We were married, you know, at St. Clement’s, because Wickham’s lodgings were in that parish. And it was settled that we should all be there by <b>eleven o’clock</b>. My uncle and aunt and I were to go together; and the others were to meet us at the church.|Pride and Prejudice|Jane Austen
11:00|There was a movement and an exclamation from my right, and peering through the gloom I saw Whitney, pale, haggard, and unkempt, staring out at me.<br/>“My God! It’s Watson,” said he. He was in a pitiable state of reaction, with every nerve in a twitter. “I say, Watson, what o’clock is it?”<br/>“Nearly <b>eleven</b>.”|The Adventures of Sherlock Holmes|Sir Arthur Conan Doyle
11:00|The two of them drove back to Colonel Sander’s apartment, slept soundly and set off at <b>eleven</b> the next morning for the library. It was only a twenty-minute walk from the apartment, so they decided to stroll over. Hoshino had already returned the rental car.|Kafka on the Shore|Haruki Murakami
11:00|The day agreed upon was pouring rain. At <b>eleven o’clock</b> a man in a raincoat, dragging a lawn-mower, tapped at my front door and said that Mr. Gatsby had sent him over to cut my grass.|The Great Gatsby|F. Scott Fitzgerald
11:00|Pooh always liked a little something at <b>eleven o’clock in the morning</b>, and he was very glad to see Rabbit getting out the plates and mugs; and when Rabbit said, “Honey or condensed milk with your bread?” he was so excited that he said, “Both,” and then, so as not to seem greedy, he added, “but don’t bother about the bread, please.”|Winnie|A.A. Milne
11:00|Around <b>eleven</b> she and Stan have another doughnut. Then they make a hopeful stop at a dumpster out behind a soup joint, but no luck, the stuff has already been picked over.|The Heart Goes Last|Margaret Atwood
11:00|At <b>eleven o’clock</b> the doctor comes to the day-room door and calls over to McMurphy that he’d like to have him come down to his office for an interview. “I interview all new admissions on the second day.”|One Flew Over the Cuckoo’s Nest|Ken Kesey
11:00|"“At <b>eleven o’clock</b> I went over to the Quai d’Orsay in a taxi and went in and sat with about a dozen correspondents, while the foreign-office mouthpiece, a young Nouvelle Revue Française diplomat in horn-rimmed spectacles, talked and answered questions for half an hour."""|The Sun Also Rises|Ernest Hemingway
11:00|“I just take the train from platform nine and three-quarters at <b>eleven o’clock</b>,” he read.|Harry Potter and the Sorcerer’s Stone|J.K. Rowling
11:00|“Armstrong must have gone into the sea sometime during the night of the 10th-11th - and I’ll explain why. We found the point where the body was washed up - it had been wedged between two rocks and there were bits of cloth, hair, etc. on them. It must have been deposited there at high water on the 11th - that’s to say round about <b>11 o’clock A.M.</b> After that, the storm subsided, and succeeding high water marks are considerably lower.”|And Then There Were None|Agatha Christie
11:00|'Who can - what can -” asked Mrs. Dalloway (thinking it was outrageous to be interrupted at <b>eleven o'clock</b> on the morning of the day she was giving a party), hearing a step on the stairs.|Mrs. Dalloway|Virginia Woolf
11:00|By <b>11 o'clock</b> I have finished the first chapter of Mr. Y. The winter sun is peeping meekly through the thin curtains and I decide to get up.|The End of Mr. Y|Scarlett Thomas
11:00|He was rather a long time, and I began to feel muffled, weighed down by thick stuffs and silence. I thought: He'll never come back; and when he did his figure seemed to come at me from very far away, dream-like and dwindled, making his way back along a tunnel. I dare say it was champagne <b>at eleven</b> in the morning.|The Weather in the Streets|Rosamond Lehmann
