04:00|At four o'clock Mark sat in the Fairy's office rereading the last two articles he had written-one for the most respectable of our papers, the other for a more popular organ. This was the only part of the night's work which had anything in it to flatter literary vanity. The earlier hours had been spent in the sterner labor of concocting the news itself.|That Hideous Strength|C.S. Lewis
04:00|She should have told him. It isn’t friendly, the fact that she hasn’t told him. The first time, she told him and they both cried, holding each other closely, consoling each other for some violation they felt as mutual. Then they discussed their problems, sitting up till four in the morning, whispering across the kitchen table.|Life Before Man|Margaret Atwood
04:00|I followed his gaze to the mantelpiece. The clock had stopped at four o’clock.<br>“Mon ami, someone has tampered with it. It had still three days to run. It is an eight-day clock, you comprehend?” <br>“But what should they want to do that for? Some idea of a false scent by making the crime appear to have taken place at four o’clock?”|The Big Four|Agatha Christie
04:00|The cloud descended, and Bill’s voice was divorced from what transpired in his head. The purple cloud had a notion. It swept down on top of him like smoke billowing from fallen towers. The possibility that all his work and all his travels and all his passion was just farce. His way of coping at four a.m. on a West Texas Highway. His heart thundered, and he dreamt the Truth, but each discovery was a slippery as a fish in the hand, and every time he tried to catch one, it would simply wriggle its tail and be free.|Ohio|Stephen Markley
04:00|It’s a delusional painter who finishes a canvas at two o’clock and expects radical societal transformation by four. Even when artists write manifestos, they are (hopefully) aware that their exigent tone is, finally, borrowed, only echoing and mimicking the urgency of the guerrilla’s demands, or the activist’s protests, rather than truly enacting it. The people sometimes demand change. They almost never demand art.|Intimations|Zadie Smith
04:00|When the row of clocks in their cases chimed out four, he closed the ledger and reached out for the oil lamp on the edge of the counter. Removing the glass chimney, he struck a match and held it to the wick, then replaced the glass and watched the flame’s amber tones fill the room, scattering shadows between the clock faces.|Cogheart|Peter Bunzl
04:00|All this is visible to you by the light of an oil lamp hanging from the ceiling, and by that of an excellent fire, near which I sit in my cloak and bonnet; my muff and umbrella lie on the table, and I am warming away the numbness and chill contracted by sixteen hours’ exposure to the rawness of an October day: I left Lawton at four o’clock a.m. and the Millcote town clock is now just striking eight.|Jane Eyre|Charlotte Brontë
04:00|It was four o’clock before we finally got away. Now, for some reason, it was Charles and Camilla who weren’t speaking. They’d fought about something - I’d seen them arguing in the yard - and all the way home, in the back seat, they sat side by side and stared straight ahead, their arms folded across their chests in what I am sure they did not realize was a comically identical fashion.|The Secret History|Donna Tartt
04:00|After Francis left I fell asleep again. When I woke up it was four in the morning. I had slept for nearly twenty-four hours.|The Secret History|Donna Tartt
04:00|He wakes up at four, and when he goes outside with the new gloves in one hand, Alice is sitting in the eternal motel lawn chair, bundled up in an I LOVE LAS VEGAS sweatshirt and looking up at a rind of moon.|Billy Summers|Stephen King
04:00|His mother knew about the no-talking thing. It had happened after Danny had ventured into Room 217 at the Overlook.<br>“Will you talk to Dick?”<br>Lying in his bed, looking up at her, he nodded. His mother called, even though it was four in the morning.<br>Late the next day, Dick came. He brought something with him.<br>A present.|Doctor Sleep|Stephen King
04:00|As a sign of respect, Rose took off her tophat and held it by her side.<br>At four o’clock they trooped back to their encampment in the parking lot, invigorated. They would return the next day, and the day after that, and the day after that. They would return until the good steam was exhausted, and then they would move on.|Doctor Sleep|Stephen King
04:00|Vera had been hanging by a thread for a week now, comatose, in and out of Cheyne-Stokes respiration, and this was exactly the sort of night the frail ones picked to go out on. Usually at 4 a.m.|Doctor Sleep|Stephen King
04:00|A poet might die at at twenty-one, a revolutionary or a rock start at twenty-four. But after that you assume everything’s going to be all right. You’ve made it past Dead Man’s Curve and you’re out of the tunnel, cruising straight for your destination down a six-lane highway—whether you want to be or not. You get your hair cut; every morning you shave. You aren’t a poet anymore, or a revolutionary or a rock star. You don’t pass out drunk in phone booths or blast out the Doors at four in the morning.|Blind Willow, Sleeping Woman|Haruki Murakami
04:00|Three months before the block party, before Oliver Dubois drove a stolen truck into his own living room, before somebody shot Step Volkin at Forty-Six Oak Drive, Holly Dubois decided on an early morning walk. Real early. Four A.M. early.|Behind the Lie|Emilya Naymark
