23:00|At <b>eleven</b> o‘clock the dogs gave Mrs. Dearly’s hand one last kiss and took Mr. Dearly out for his last run. Perdita joined them for this. She had spent the evening with the Nannies, feeling that Pongo and Missis might wish to be alone with their pets.|The 101 Dalmatians|Dodie Smith
23:00|"Shanghai’s clocks were set an hour ahead so the city could ""save daylight"", but the Bai family said: “We go by the old clock.” Ten o’clock to them was <b>eleven</b> to everyone else. Their singing was behind the beat; they couldn’t keep up with the huqin [Chinese string instrument] producing bleak and desolate sounds of life."|Love in a Fallen City|Eileen Chang
23:00|Tony and Zenia are having coffee, as they have done almost every third day now for the past month, ever since they met. Or not every third day, every third evening: right now it’s <b>eleven o’clock</b>, Tony’s usual bedtime, and here she is, still up. She isn’t even sleepy.|The Robber Bride|Margaret Atwood
23:00|It was nearly <b>eleven o’clock</b> when we reached this final stage of our night’s adventures. We had left the damp fog of the great city behind us, and the night was fairly fine. A warm wind blew from the west-ward, and heavy clouds moved slowly across the sky, with half a moon peeping occasionally through the rifts.|The Sign of Four|Sir Arthur Conan Doyle
23:00|There was no end to it. At first I made all the proper noises to show her I was following along, but soon gave up. I put on a record and when it was over, I lifted up the needle and put on another. After I finished all the records, I put the first one back on. Outside it was still pouring. Time passed slowly as her monologue went on without end.<br>I didn’t worry about it, though, until a while later. Suddenly I realized it was <b>eleven p.m.</b> and she had been talking nonstop for four hours.|Blind Willow, Sleeping Woman|Haruki Murakami
23:00|At <b>eleven o’clock</b> it was all settled; they were going to run away, to Borneo. F*** the husband! She never loved him anyway. She would never have written the first letter if the husband wasn’t old and passionless.|Tropic of Cancer|Henry Miller
23:00|I liked to think I’d chosen Dr. Tuttle at random, that there was something fated about our relationship, divine in some way, but in truth, she’d been the only psychiatrist to answer the phone at <b>eleven at night</b> on a Tuesday.|My Year of Rest and Relaxation|Ottessa Moshfegh
23:00|Around <b>eleven o’clock</b> the door was unlocked. I readied myself to reject apologies and go for the jugular. A once stately woman sailed in. Seventy years old, eighty, eighty-five, who knows when they’re that old? A rickety greyhound in a blazer followed his mistress.|Cloud Atlas|David Mitchell
23:00|There was a movement and an exclamation from my right, and peering through the gloom I saw Whitney, pale, haggard, and unkempt, staring out at me.<br>“My God! It’s Watson,” said he. He was in a pitiable state of reaction, with every nerve in a twitter. “I say, Watson, what o’clock is it?”<br>“Nearly <b>eleven</b>.”|The Adventures of Sherlock Holmes|Sir Arthur Conan Doyle
23:00|"She left her room, therefore, and came into mine, where she sat for some time, chatting about her approaching wedding. At <b>eleven o’clock</b> she rose to leave me, but she paused at the door and looked back.<br> Tell me, Helen,"" said she, ""have you ever heard anyone whistle in the dead of the night?""<br>""Never,"" said I."""|The Adventures of Sherlock Holmes|Sir Arthur Conan Doyle
