12:00|Towards <b>noon</b> he rose and began to write a letter to her; but he could not find the right words, and after many times laying his brush aside he determined at last to send her some nice pictures instead.|The Tale of Genji|Murasaki Shikibu
12:00|And there, almost at its foot, so close that the shadow of the palace tower fell upon it in the <b>noonday</b> sun, was his own house, sandwiched between the walls, with its small courtyard, two low doors, and the little pool of water.|With My Own Eyes|Bo Giertz
12:00|At <b>noon</b> that day the galley was skimming the sea off Paestum. The wind was yet from the west, filling the sail to the master’s content. The watches had been established. On the foredeck the altar had been set and sprinkled with salt and barley, and before it the tribune had offered solemn prayers to Jove and to Neptune and all the Oceanidae, and, with vows, poured the wine and burned the incense.|Ben-Hur|Lew Wallace
12:00|An hour passed, and though Pilate deigned them no answer, the rabbis and crowd remained. <b>Noon</b> came, bringing a shower from the west, but no change in the situation, except that the multitude was larger and much noisier, and the feeling more decidedly angry.|Ben-Hur|Lew Wallace
12:00|Exactly at <b>noon</b> the dromedary, of its own will, stopped, and uttered the cry or moan, peculiarly piteous, by which its kind always protest against an overload, and sometimes crave attention and rest. The master thereupon bestirred himself, waking, as it were, from sleep.|Ben-Hur|Lew Wallace
12:00|"It was about <b>noon</b> today when Jim Pietre called the office on the phone.
""Now, look, Pete,"" he started out. ""What kind of gag are you pulling?""
I chortled to myself and pulled the dead pan on him.
""What do you mean, boy?"" I asked back into the phone. ""Gag? What kind of gag? What are you talking about?""
""A coin. A coin."" He was impatient. ""You remember you sent me a coin in the mail?"""|Star, Bright|Mark Clifton
12:00|"Guess what! said Klaus as he spooned lentil soup into Gunther's mouth at the <b>noon</b> meal in Gaza. ""I have the honor of being the first man in Gaza to meet the medical examiners. At one o'clock sharp in Hebron."""|Bright Valley of Love|Edna Hong
12:00|"When Sister Anna brought him back to Patmos at <b>noon</b>, Gunther shouted to anyone and everyone within earshot, ""I can read! I can read!"""|Bright Valley of Love|Edna Hong
12:00|"You, Willi, my friend, said Pastor Fritz softly, ""you who sit in midnight darkness at <b>midday</b>, is this Jesus Christ a horn of salvation, a light in your darkness?"""|Bright Valley of Love|Edna Hong
12:00|They were now on their way back toward the city that was flooded with <b>midday</b> sunlight. The sunlight was dense across the plain, and the mountains by Stjärnor disappeared in a blueish gray haze.|Faith Alone: The Heart of Everything|Bo Giertz
12:00|Fine dust in my mouth and nose, sifting through my cotton bandana. Grit in the corners of my eyes, in my ears, all through my hair. When we stopped for a <b>noon</b> meal, I felt as if my own flesh might change back into the dust that coated me.|One Bad Apple|Rachel Kovaciny
12:00|"Jubilee asked, ""Won't you join us for lunch, Christopher?""
""I would like that, but I'm afraid I'm on guard duty at the jail come <b>noon</b>. I'd best be going."" "|Cloaked|Rachel Kovaciny
12:00|It was <b>noon</b> and the light came in bursts through the choir windows, and even more through those of the facade, creating white cascades that, like mystic streams of divine substance, intersected at various points of the church, engulfing the altar itself.|The Name of the Rose|Umberto Eco
12:00|At <b>twelve o'clock</b> the bus came, and Torvik stood at the post office to meet it. Pastor Bengtsson alighted. He was a short, stocky man, with alert black eyes and rather thick rustic lips.|The Hammer of God|Bo Giertz
12:00|At <b>twelve o'clock</b> the bus would be leaving with the morning mail. It was the last opportunity for the day to post the letter. He really ought not wait any longer with the application. But did he really dare take this step before he was sure of God's will? He prayed afresh.|The Hammer of God|Bo Giertz
12:00|Holly tries to ignore the headache her mother’s calls — and this call in particular — almost always bring on. She assures her mother that yes, she will be there on Sunday to help, and yes, she will be there by <b>noon</b>, so they can eat one more meal as a family.|If It Bleeds|Stephen King
12:00|Then my doctor sent me to a psychiatrist at this big hospital. I had an appointment for <b>twelve o’clock</b>, and I was in an awful state.|The Bell Jar|Sylvia Plath
12:00|When she woke up it was <b>noon</b>, and someone was pounding on the door. Probably it was West, come back because he’d forgotten something. (His underwear was gone from the drawer, his neatly arranged socks, washed by Tony and folded carefully in pairs. He’d taken a suitcase.)|The Robber Bride|Margaret Atwood
12:00|"A tub was brought in to melt snow for mortar. They heard somebody saying it was <b>twelve o’clock</b> already.
“It’s sure to be twelve,” Shukhov announced. “The sun’s over the top already.”
“If it is,” the captain retorted, “it’s one o’clock, not twelve.”
“How do you make that out?” Shukhov asked in surprise. “The old folk say the sun is highest at dinnertime.”
 “Maybe it was in their day!” the captain snapped back. “Since then it’s been decreed that the sun is highest at one o’clock.”
“Who decreed that?”
“The Soviet government.”"|One Day in the Life of Ivan Denosovich|Aleksandr Solzhenitsyn
12:00|"“Do you you include violin playing in your category of rows?” he asked, anxiously. 
“It depends on the player,” I answered, “A well-played violin is a treat for the gods - a badly played one --”
“Oh, that’s all right, he cried, with a merry laugh. “I think we may consider the thing as settled — that is, if the rooms are agreeable to you.” 
“When shall we see them?”
“Call for me at <b>noon</b> to-morrow, and we’ll go together and settle everything,” he answered.
“All right — <b>noon</b> exactly,” said I, shaking his hand."|A Study in Scarlet|Sir Arthur Conan Doyle
12:00|"Prowling around aimlessly. A beautiful day—so far. The Rue de Buci is alive, crawling. The bars wide open and the curbs lined with bicycles. All the meat and vegetable markets are in full swing. Arms loaded with truck bandaged in newspapers. A fine Catholic Sunday—in the morning, at least.
<b>High noon</b> and here I am standing on an empty belly at the confluence of all these crooked lanes that reek with the odor of food."|Tropic of Cancer|Henry Miller
12:00|"“What’s the time?” he said to the clock. It dipped its head, sproinged upright again.
“It’s <b>noon</b>. It’s <b>noon</b>, it’s <b>noon</b>, it’s . . .”
“Shut up,” said Jimmy. The clock wilted. It was programmed to respond to harsh tones."|Oryx and Crake|Margaret Atwood
12:00|"“Excellent. You are not averse to this trip, Watson?”
“By no means.”
“Then we shall both come. What are you going to do yourself?”
“I have one or two things which I would wish to do now that I am in town. But I shall return by the <b>twelve o’clock</b> train, so as to be there in time for your coming.”"|The Adventures of Sherlock Holmes|Sir Arthur Conan Doyle
12:00|I am writing this at <b>noon</b>. Ben is downstairs, reading. He thinks I am resting but, even though I am tired, I am not. I don’t have time. I have to write this down before I lose it. I have to write my journal.|Before I Go to Sleep|S.J. Watson
12:00|I did Danièle’s math in my head. “If we start at ten, walk for four hours, rest for one, walk for another two, that’s seven hours in total. That will take us to five in the morning. Seven hours back, it won’t be <b>noon</b> until we resurface.”|The Catacombs|Jeremy Bates
12:00|"Mercutio: ""'Tis is no less, I tell you, for the bawdy hand of the dial is now upon the prick of <b>noon</b>."""|Romeo and Juliet|William Shakespeare
12:00|Before <b>noon</b> Stan takes her to the laundromat in one of the malls - they’ve used that one before, two of the machines are still working - and he watches the car while she does a load and then pays for it on their phone.|The Heart Goes Last|Margaret Atwood
12:00|At <b>noon</b> each day every last one of them, from Don Bernardo the priest to the widow Esmerelda, the village prostitute, stopped work and strolled over to the Pertinis’ vine-shaded terrace, where for two hours they ate like royalty and drank wine made from the same grapes which ripened above their heads.|The Wedding Officer|Anthony Capella
12:00|"There's nobody here! I insisted. ""It was yourself, Mrs. Linton: you knew it a while since.""
""Myself!"" she gasped, ""and the clock is striking <b>twelve</b>!"""|Wuthering Heights|Emily Brontë
12:00|A cheap little clock on the wall struck <b>twelve</b> hurriedly, and served to begin the conversation.|The Brothers Karamazov|Fyodor Dostoyevsky
